datetime, milliseconds,ActiveExecuteThreadCount,CompletedCount,TotalRequestsCount,CurrentThroughput,CurrentDropRate
2017/11/15 15:11:35,80029,19,7806,14,103.0,0.0
2017/11/15 15:11:36,81029,19,7905,17,103.0,0.0
2017/11/15 15:11:37,82029,19,7995,14,94.5,0.0
2017/11/15 15:11:38,83029,19,8098,18,94.5,0.0
2017/11/15 15:11:39,84030,19,8202,12,104.5,0.0
2017/11/15 15:11:40,85031,19,8313,13,104.5,0.0
2017/11/15 15:11:41,86031,19,8421,20,106.94652673663168,0.0
2017/11/15 15:11:42,87031,19,8525,10,106.94652673663168,0.0
2017/11/15 15:11:43,88031,19,8622,17,100.5,0.0
2017/11/15 15:11:44,89031,19,8726,18,100.5,0.0
2017/11/15 15:11:45,90032,19,8817,10,100.0,0.0
2017/11/15 15:11:46,91032,19,8915,14,100.0,0.0
2017/11/15 15:11:47,92032,19,9016,14,97.4512743628186,0.0
2017/11/15 15:11:48,93032,19,9123,18,97.4512743628186,0.0
2017/11/15 15:11:49,94032,19,9218,14,101.5,0.0
2017/11/15 15:11:50,95033,19,9318,15,101.5,0.0
2017/11/15 15:11:51,96033,19,9416,11,102.0,0.0
2017/11/15 15:11:52,97033,19,9516,19,102.0,0.0
2017/11/15 15:11:53,98034,19,9618,21,96.45177411294353,0.0
2017/11/15 15:11:54,99034,19,9726,20,96.45177411294353,0.0
2017/11/15 15:11:55,100035,19,9831,24,101.72456885778556,0.0
2017/11/15 15:11:56,101036,19,9954,108,101.72456885778556,0.0
2017/11/15 15:11:57,102036,19,10085,204,110.29656781072975,0.0
2017/11/15 15:11:58,103036,19,10198,218,110.29656781072975,0.40654205607476634
2017/11/15 15:11:59,104037,19,10328,219,113.58240659752593,0.4072398190045249
2017/11/15 15:12:00,105037,19,10469,218,113.58240659752593,0.33333333333333337
2017/11/15 15:12:01,106038,19,10593,219,116.96491052684195,0.3942307692307693
2017/11/15 15:12:02,107038,19,10734,215,116.96491052684195,0.35377358490566035
2017/11/15 15:12:03,108038,19,10859,215,119.62679106964345,0.3842364532019704
2017/11/15 15:12:04,109039,19,10977,219,119.62679106964345,0.3990147783251231
2017/11/15 15:12:05,110040,19,11101,217,119.88575508746877,0.44545454545454544
2017/11/15 15:12:06,111041,19,11235,219,119.88575508746877,0.3627906976744186
2017/11/15 15:12:07,112042,19,11377,217,121.96188691034052,0.3457943925233645
2017/11/15 15:12:08,113042,19,11490,219,121.96188691034052,0.4579439252336449
2017/11/15 15:12:09,114043,19,11617,219,122.18149505720315,0.39906103286384975
2017/11/15 15:12:10,115043,19,11750,217,122.18149505720315,0.3906976744186047
2017/11/15 15:12:11,116043,19,11880,219,123.16305108467459,0.3316582914572864
2017/11/15 15:12:12,117043,19,12007,217,123.16305108467459,0.42396313364055305
2017/11/15 15:12:13,118043,19,12130,218,123.4208852131237,0.4212962962962963
2017/11/15 15:12:14,119044,19,12254,219,123.4208852131237,0.4075829383886256
2017/11/15 15:12:15,120044,19,12383,219,123.42233515224726,0.44396551724137934
2017/11/15 15:12:16,121044,19,12490,219,123.42233515224726,0.5158371040723981
2017/11/15 15:12:17,122044,19,12625,217,123.38511227314672,0.33990147783251234
2017/11/15 15:12:18,123045,19,12755,216,123.38511227314672,0.40909090909090906
2017/11/15 15:12:19,124045,19,12870,219,123.42902027992002,0.4516129032258065
2017/11/15 15:12:20,125045,19,12991,219,123.42902027992002,0.43518518518518523
