datetime, milliseconds,ActiveExecuteThreadCount,CompletedCount,TotalRequestsCount,CurrentThroughput,CurrentDropRate
2017/11/14 21:40:39,73037,23,7795,221,132.5,0.40654205607476634
2017/11/14 21:40:40,74037,23,7933,221,133.93303348325838,0.32352941176470584
2017/11/14 21:40:41,75038,23,8054,222,133.93303348325838,0.36269430051813467
2017/11/14 21:40:42,76039,23,8173,220,122.5,0.44339622641509435
2017/11/14 21:40:43,77039,23,8307,223,122.5,0.3669724770642202
2017/11/14 21:40:44,78040,23,8441,220,132.93353323338332,0.41409691629955947
2017/11/14 21:40:45,79040,23,8573,220,132.93353323338332,0.3623188405797102
2017/11/14 21:40:46,80041,22,8718,221,140.5,0.27941176470588236
2017/11/14 21:40:47,81042,22,8853,222,140.5,0.3476190476190476
2017/11/14 21:40:48,82042,21,8982,221,135.43228385807097,0.37378640776699024
2017/11/14 21:40:49,83042,21,9121,217,135.43228385807097,0.38181818181818183
2017/11/14 21:40:50,84042,21,9254,221,134.0,0.31188118811881194
2017/11/14 21:40:51,85043,21,9388,219,134.0,0.33999999999999997
2017/11/14 21:40:52,86044,22,9521,219,131.93403298350825,0.3529411764705882
2017/11/14 21:40:53,87044,22,9655,221,131.93403298350825,0.3365853658536585
2017/11/14 21:40:54,88045,22,9793,222,140.0,0.3203883495145631
2017/11/14 21:40:55,89046,22,9930,222,140.0,0.3551401869158879
2017/11/14 21:40:56,90046,21,10059,221,133.43328335832084,0.3719806763285024
2017/11/14 21:40:57,91047,21,10215,221,133.43328335832084,0.22660098522167482
2017/11/14 21:40:58,92047,21,10366,218,151.5,0.2780487804878049
2017/11/14 21:40:59,93048,21,10511,221,151.5,0.285024154589372
2017/11/14 21:41:00,94048,21,10654,221,146.92653673163417,0.3076923076923077
2017/11/14 21:41:01,95048,21,10794,220,146.92653673163417,0.31707317073170727
2017/11/14 21:41:02,96049,21,10931,221,140.42978510744626,0.3301435406698564
2017/11/14 21:41:03,97050,21,11069,221,140.42978510744626,0.31343283582089554
2017/11/14 21:41:04,98051,22,11197,221,132.5,0.3798076923076923
2017/11/14 21:41:05,99051,22,11322,221,132.5,0.3961352657004831
2017/11/14 21:41:06,100051,21,11466,221,134.0,0.34977578475336324
2017/11/14 21:41:07,101052,21,11605,219,134.0,0.3507109004739336
2017/11/14 21:41:08,102052,21,11747,218,139.93003498250874,0.31400966183574874
2017/11/14 21:41:09,103053,21,11884,221,139.93003498250874,0.35185185185185186
2017/11/14 21:41:10,104053,21,12024,219,140.9295352323838,0.3203883495145631
2017/11/14 21:41:11,105054,21,12170,217,140.9295352323838,0.27135678391959794
2017/11/14 21:41:12,106055,21,12313,220,144.92753623188406,0.3145539906103286
2017/11/14 21:41:13,107055,21,12452,221,144.92753623188406,0.3301435406698564
2017/11/14 21:41:14,108056,22,12573,221,130.5,0.4713656387665198
2017/11/14 21:41:15,109056,22,12703,220,130.5,0.3827751196172249
2017/11/14 21:41:16,110057,22,12841,222,131.5,0.30731707317073176
2017/11/14 21:41:17,111057,22,12971,222,131.5,0.3689320388349514
2017/11/14 21:41:18,112057,21,13097,220,131.43428285857073,0.413953488372093
2017/11/14 21:41:19,113058,21,13234,221,131.43428285857073,0.3443396226415094
2017/11/14 21:41:20,114059,20,13376,218,142.5,0.3222748815165877
2017/11/14 21:41:21,115059,20,13511,218,142.5,0.3691588785046729
2017/11/14 21:41:22,116060,21,13664,218,142.92853573213392,0.25365853658536586
2017/11/14 21:41:23,117061,21,13795,221,142.92853573213392,0.37089201877934275
2017/11/14 21:41:24,118062,21,13931,221,133.43328335832084,0.3365853658536585
2017/11/14 21:41:25,119062,21,14070,221,133.43328335832084,0.3443396226415094
2017/11/14 21:41:26,120062,20,14211,220,140.9295352323838,0.34562211981566815
2017/11/14 21:41:27,121063,20,14350,217,140.9295352323838,0.31999999999999995
2017/11/14 21:41:28,122063,21,14476,221,136.43178410794602,0.45833333333333337
2017/11/14 21:41:29,123064,21,14617,218,136.43178410794602,0.31343283582089554
2017/11/14 21:41:30,124064,21,14761,218,138.0,0.3127962085308057
2017/11/14 21:41:31,125065,21,14896,221,138.0,0.3317307692307693
2017/11/14 21:41:32,126065,20,15035,219,139.93003498250874,0.29500000000000004
2017/11/14 21:41:33,127066,20,15174,216,139.93003498250874,0.2727272727272727
2017/11/14 21:41:34,128066,21,15311,221,139.5,0.31553398058252424
2017/11/14 21:41:35,129066,21,15442,217,139.5,0.37745098039215685
2017/11/14 21:41:36,130067,21,15588,219,137.5,0.2870813397129187
2017/11/14 21:41:37,131068,21,15733,221,137.5,0.23834196891191706
2017/11/14 21:41:38,132068,21,15877,221,144.5,0.3302325581395349
2017/11/14 21:41:39,133068,21,16022,218,144.5,0.33018867924528306
2017/11/14 21:41:40,134069,21,16166,221,142.5,0.3130841121495327
2017/11/14 21:41:41,135069,21,16300,221,142.5,0.30208333333333337
2017/11/14 21:41:42,136070,21,16444,221,141.92903548225888,0.2857142857142857
2017/11/14 21:41:43,137070,21,16583,217,141.92903548225888,0.3661971830985915
2017/11/14 21:41:44,138070,21,16723,220,139.5,0.3157894736842105
2017/11/14 21:41:45,139071,21,16854,221,139.5,0.3465346534653465
2017/11/14 21:41:46,140071,21,17004,218,137.5,0.263681592039801
2017/11/14 21:41:47,141071,21,17140,219,137.5,0.3444976076555024
2017/11/14 21:41:48,142071,21,17269,220,134.93253373313343,0.3838862559241706
2017/11/14 21:41:49,143072,21,17410,221,134.93253373313343,0.3545454545454545
2017/11/14 21:41:50,144072,21,17544,219,138.43078460769615,0.34328358208955223
2017/11/14 21:41:51,145073,21,17688,220,138.43078460769615,0.29268292682926833
2017/11/14 21:41:52,146074,21,17828,219,141.0,0.36073059360730597
2017/11/14 21:41:53,147075,21,17964,221,141.0,0.37104072398190047
2017/11/14 21:41:54,148075,21,18096,220,134.93253373313343,0.3497536945812808
2017/11/14 21:41:55,149076,21,18222,220,134.93253373313343,0.44493392070484583
2017/11/14 21:41:56,150076,21,18360,219,133.5,0.3627906976744186
2017/11/14 21:41:57,151077,21,18503,218,133.5,0.36322869955156956
2017/11/14 21:41:58,152078,21,18634,217,134.0,0.35960591133004927
2017/11/14 21:41:59,153079,21,18767,220,134.0,0.3846153846153846
2017/11/14 21:42:00,154080,20,18907,217,136.21594601349662,0.3459715639810427
2017/11/14 21:42:01,155080,20,19038,219,136.21594601349662,0.38990825688073394
2017/11/14 21:42:02,156081,21,19178,218,131.5,0.3727272727272727
2017/11/14 21:42:03,157081,21,19324,221,131.5,0.28019323671497587
2017/11/14 21:42:04,158081,21,19468,218,148.9255372313843,0.2920792079207921
2017/11/14 21:42:05,159082,21,19594,220,148.9255372313843,0.3875598086124402
2017/11/14 21:42:06,160082,21,19737,218,133.5,0.3590909090909091
2017/11/14 21:42:07,161082,21,19875,218,133.5,0.28125
2017/11/14 21:42:08,162082,21,20002,220,135.0,0.4055299539170507
2017/11/14 21:42:09,163082,21,20144,220,135.0,0.2680412371134021
2017/11/14 21:42:10,164082,20,20279,220,136.5,0.3398058252427184
2017/11/14 21:42:11,165082,20,20406,220,136.5,0.3904761904761904
2017/11/14 21:42:12,166083,21,20552,216,137.0,0.3188405797101449
2017/11/14 21:42:13,167084,21,20682,220,137.0,0.3382352941176471
2017/11/14 21:42:14,168085,20,20807,220,129.4352823588206,0.42727272727272725
2017/11/14 21:42:15,169085,20,20946,219,129.4352823588206,0.29591836734693877
2017/11/14 21:42:16,170085,21,21080,216,133.5,0.3434343434343434
2017/11/14 21:42:17,171086,21,21206,221,133.5,0.3701923076923077
2017/11/14 21:42:18,172086,21,21346,221,133.5,0.29292929292929293
2017/11/14 21:42:19,173086,21,21482,218,133.5,0.3248730964467005
2017/11/14 21:42:20,174087,21,21605,220,133.93303348325838,0.40654205607476634
2017/11/14 21:42:21,175087,21,21739,220,133.93303348325838,0.3632075471698113
2017/11/14 21:42:22,176087,21,21878,219,135.0,0.3669724770642202
2017/11/14 21:42:23,177087,21,22020,217,135.0,0.375
2017/11/14 21:42:24,178087,21,22162,217,140.0,0.29556650246305416
2017/11/14 21:42:25,179088,21,22286,220,140.0,0.38942307692307687
2017/11/14 21:42:26,180089,21,22418,220,131.5,0.3529411764705882
2017/11/14 21:42:27,181089,21,22542,221,131.5,0.3932038834951457
2017/11/14 21:42:28,182090,21,22683,218,130.5,0.31188118811881194
2017/11/14 21:42:29,183090,21,22808,220,130.5,0.37438423645320196
2017/11/14 21:42:30,184090,21,22941,221,133.0,0.3853211009174312
2017/11/14 21:42:31,185090,21,23073,221,133.0,0.33333333333333337
2017/11/14 21:42:32,186091,20,23209,217,132.43378310844577,0.3214285714285714
2017/11/14 21:42:33,187091,20,23343,218,132.43378310844577,0.3835616438356164
2017/11/14 21:42:34,188091,21,23468,221,130.5,0.36180904522613067
2017/11/14 21:42:35,189092,21,23602,220,130.5,0.3588516746411483
2017/11/14 21:42:36,190092,21,23733,221,131.93403298350825,0.3480392156862745
2017/11/14 21:42:37,191092,21,23872,220,131.93403298350825,0.3551401869158879
2017/11/14 21:42:38,192093,21,24005,221,136.93153423288356,0.3679245283018868
2017/11/14 21:42:39,193093,21,24142,220,136.93153423288356,0.31313131313131315
2017/11/14 21:42:40,194094,21,24269,221,133.0,0.3886255924170616
2017/11/14 21:42:41,195095,21,24398,219,133.0,0.4355555555555556
2017/11/14 21:42:42,196095,20,24537,214,132.5,0.3835616438356164
2017/11/14 21:42:43,197095,20,24665,219,132.5,0.37264150943396224
2017/11/14 21:42:44,198095,21,24800,221,130.43478260869566,0.41880341880341876
2017/11/14 21:42:45,199095,21,24942,221,130.43478260869566,0.3545454545454545
2017/11/14 21:42:46,200096,21,25081,221,140.42978510744626,0.33492822966507174
2017/11/14 21:42:47,201096,21,25223,221,140.42978510744626,0.2628865979381443
2017/11/14 21:42:48,202097,21,25362,221,144.5,0.33333333333333337
2017/11/14 21:42:49,203097,21,25492,221,144.5,0.4229074889867841
2017/11/14 21:42:50,204097,21,25633,221,134.0,0.3472222222222222
2017/11/14 21:42:51,205098,21,25772,216,134.0,0.3431372549019608
2017/11/14 21:42:52,206099,21,25902,221,134.93253373313343,0.3632075471698113
2017/11/14 21:42:53,207099,21,26038,221,134.93253373313343,0.3381642512077294
2017/11/14 21:42:54,208099,21,26182,219,141.0,0.2741116751269036
2017/11/14 21:42:55,209100,21,26321,221,141.0,0.3561643835616438
2017/11/14 21:42:56,210100,21,26455,219,135.43228385807097,0.34328358208955223
2017/11/14 21:42:57,211101,21,26598,221,135.43228385807097,0.30805687203791465
2017/11/14 21:42:58,212102,21,26740,221,141.42928535732133,0.3395348837209302
2017/11/14 21:42:59,213102,21,26877,221,141.42928535732133,0.35377358490566035
2017/11/14 21:43:00,214102,21,27011,221,137.43128435782108,0.3679245283018868
